SSN,LotID,PanelID,Product,Config,ProcessDate,EqpID,Chamber,Slot,Recipe,Anneal_Temp,O2_Flow,Etch_Time,Pressure,RF_Power,Gas_Ratio,Thickness_Pre,CD_Pre
SSN2026000908,LOT0032,PNL00325,OLED_A,CFG_STD,2026-02-03,EQP05,CH1,8,RCP_C,498.67,90.32,67.18,1.6603,515.65,1.0153,728.05,49.614
SSN2026000909,LOT0008,PNL00019,OLED_C,CFG_HIGH,2026-02-02,EQP05,CH4,11,RCP_A,480.17,85.73,58.07,1.5484,425.15,0.9367,698.82,51.603
SSN2026000910,LOT0066,PNL00371,OLED_B,CFG_STD,2026-03-30,EQP05,CH2,10,RCP_B,543.17,102.83,55.65,1.5957,450.54,0.9699,676.94,52.747
SSN2026000911,LOT0016,PNL00035,OLED_C,CFG_STD,2026-03-07,EQP03,CH4,9,RCP_B,529.07,84.48,61.85,2.1044,409.07,1.0142,718.73,49.913
SSN2026000912,LOT0032,PNL00651,OLED_A,CFG_LOW,2026-03-19,EQP05,CH2,5,RCP_B,507.63,87.58,63.57,1.5307,403.93,0.951,693.37,52.995
SSN2026000913,LOT0084,PNL00421,OLED_B,CFG_STD,2026-03-11,EQP05,CH1,5,RCP_B,508.28,84.32,63.49,1.6156,427.45,1.0759,695.86,50.54
SSN2026000914,LOT0051,PNL00261,OLED_B,CFG_STD,2026-02-12,EQP03,CH3,6,RCP_B,518.75,81.21,60.11,1.5789,439.25,1.1381,706.57,50.397
SSN2026000915,LOT0039,PNL00340,OLED_A,CFG_STD,2026-03-13,EQP01,CH2,4,RCP_C,481.93,79.93,60.88,1.2947,440.8,1.0973,701.07,52.843
SSN2026000916,LOT0047,PNL00433,OLED_A,CFG_STD,2026-02-27,EQP01,CH1,6,RCP_A,510.16,84.35,61.28,1.5353,447.09,1.112,736.64,49.912
SSN2026000917,LOT0067,PNL00182,OLED_B,CFG_STD,2026-03-08,EQP04,CH4,2,RCP_B,491.71,86.17,61.85,1.5471,397.31,0.9196,706.0,49.815
SSN2026000918,LOT0022,PNL00202,OLED_A,CFG_HIGH,2026-01-28,EQP05,CH1,4,RCP_A,503.87,91.24,62.34,1.4909,433.09,1.0106,737.85,53.478
SSN2026000919,LOT0055,PNL00293,OLED_C,CFG_STD,2026-01-21,EQP05,CH2,12,RCP_B,494.3,84.47,66.02,1.6437,472.56,1.0674,714.94,51.706
SSN2026000920,LOT0075,PNL00181,OLED_A,CFG_STD,2026-01-17,EQP02,CH2,9,,495.11,78.3,60.31,1.7527,407.46,1.0997,707.88,48.737
SSN2026000921,LOT0049,PNL00530,OLED_A,CFG_LOW,2026-01-27,EQP05,CH2,2,RCP_B,539.33,79.39,55.51,1.4981,442.57,1.1703,713.8,53.126
SSN2026000922,LOT0038,PNL00073,OLED_B,CFG_STD,2026-03-30,EQP05,CH4,4,RCP_A,505.95,71.42,59.21,1.4796,465.25,1.1155,679.0,50.727
SSN2026000923,LOT0013,PNL00578,OLED_A,CFG_LOW,2026-03-26,EQP03,CH1,4,RCP_B,516.32,95.29,64.15,1.5082,427.62,1.1017,718.11,48.834
SSN2026000924,LOT0022,PNL00244,OLED_C,CFG_STD,2026-01-14,EQP02,CH4,4,RCP_A,472.82,77.67,50.17,1.4204,466.95,1.2407,730.38,46.736
SSN2026000925,LOT0081,PNL00393,OLED_B,CFG_STD,2026-02-19,EQP03,CH3,9,RCP_A,495.45,89.74,50.21,1.4487,401.76,1.0377,733.78,
SSN2026000926,LOT0047,PNL00111,OLED_A,CFG_STD,2026-03-26,EQP04,CH4,11,RCP_A,512.38,84.21,65.05,1.4964,486.1,1.0069,677.55,49.866
SSN2026000927,LOT0026,PNL00270,OLED_B,CFG_HIGH,2026-03-09,EQP05,CH4,9,RCP_C,503.11,84.43,68.36,1.5403,467.8,1.0442,673.54,49.137
SSN2026000928,LOT0036,PNL00528,OLED_B,CFG_STD,2026-02-25,EQP01,CH4,6,RCP_A,470.54,81.06,53.04,1.5585,456.95,0.9568,697.12,52.715
SSN2026000929,LOT0050,PNL00190,OLED_B,CFG_LOW,2026-02-23,EQP02,CH3,2,RCP_C,503.31,75.7,60.55,1.3432,494.37,1.0354,743.23,53.031
SSN2026000930,LOT0046,PNL00093,OLED_C,CFG_STD,2026-01-30,EQP01,CH2,2,RCP_A,510.86,74.25,57.8,1.6753,443.47,0.8919,715.3,50.005
SSN2026000931,LOT0060,PNL00365,OLED_B,CFG_HIGH,2026-03-25,EQP05,CH2,10,RCP_B,533.54,95.83,58.57,1.7133,433.38,0.9876,691.41,53.234
SSN2026000932,LOT0022,PNL00114,OLED_B,CFG_STD,2026-01-08,EQP03,CH3,9,RCP_B,502.52,82.91,61.68,1.4919,503.04,1.0208,675.13,55.404
SSN2026000933,LOT0056,PNL00221,OLED_A,CFG_STD,2026-03-20,EQP02,CH2,7,RCP_B,477.13,91.0,52.89,1.7469,519.43,1.106,693.58,54.059
SSN2026000934,LOT0038,PNL00315,OLED_B,CFG_STD,2026-03-20,EQP02,CH3,7,RCP_B,497.05,93.08,53.91,1.6392,430.73,1.1189,691.96,53.763
SSN2026000935,LOT0080,PNL00395,OLED_C,CFG_STD,2026-01-24,EQP01,CH1,11,RCP_B,495.45,78.71,58.34,1.5812,451.02,0.9529,732.45,52.097
SSN2026000936,LOT0014,PNL00447,OLED_B,CFG_STD,2026-02-16,EQP03,CH4,10,RCP_C,511.79,85.39,59.2,1.513,491.58,1.1961,734.3,
SSN2026000937,LOT0013,PNL00473,OLED_B,CFG_HIGH,2026-03-21,EQP04,CH1,2,RCP_B,469.53,82.36,53.81,1.5969,452.26,1.0419,684.8,51.394
SSN2026000938,LOT0040,PNL00591,OLED_A,CFG_STD,2026-02-12,EQP02,CH4,5,RCP_A,497.83,72.74,64.34,2.0054,475.81,1.0492,728.08,52.337
SSN2026000939,LOT0044,PNL00047,OLED_B,CFG_STD,2026-01-28,EQP03,CH1,1,RCP_A,527.81,80.52,57.7,1.5425,482.31,0.9006,725.62,49.111
SSN2026000940,LOT0059,PNL00254,OLED_C,CFG_STD,2026-01-07,EQP04,CH1,5,RCP_B,513.12,86.7,57.68,1.5595,435.32,0.9804,681.69,50.038
SSN2026000941,LOT0035,PNL00001,OLED_A,CFG_STD,2026-02-09,EQP02,CH4,8,RCP_B,527.34,78.01,61.55,1.3569,469.67,1.114,707.99,48.787
SSN2026000942,LOT0078,PNL00007,OLED_A,CFG_STD,2026-01-25,EQP04,CH4,3,RCP_B,486.73,79.4,59.29,1.6633,454.78,1.0436,718.18,51.947
SSN2026000943,LOT0041,PNL00149,OLED_B,CFG_HIGH,2026-03-18,EQP02,CH3,2,RCP_B,487.37,80.61,64.61,1.5552,412.41,1.0386,713.92,51.658
SSN2026000944,LOT0011,PNL00419,OLED_B,CFG_STD,2026-03-19,EQP03,CH4,6,RCP_A,528.0,98.89,54.87,1.6134,420.36,1.0482,668.95,50.26
SSN2026000945,LOT0011,PNL00626,OLED_B,CFG_LOW,2026-01-30,EQP05,CH2,7,RCP_B,514.62,67.33,52.31,1.6578,432.17,0.9145,713.15,53.059
SSN2026000946,LOT0083,PNL00541,OLED_A,CFG_STD,2026-01-19,EQP05,CH4,9,RCP_B,514.65,86.01,58.3,,487.5,1.0223,725.27,49.515
SSN2026000947,LOT0012,PNL00452,OLED_A,CFG_STD,2026-01-27,EQP03,CH2,1,RCP_B,495.11,79.97,60.33,1.7228,488.65,1.1427,747.91,50.189
SSN2026000948,LOT0081,PNL00544,OLED_B,CFG_LOW,2026-02-06,EQP02,CH3,3,RCP_B,514.61,76.87,53.18,1.6246,481.25,1.1169,693.95,52.983
SSN2026000949,LOT0024,PNL00121,OLED_B,CFG_STD,2026-03-02,EQP05,CH2,10,RCP_C,481.66,79.78,52.37,1.4896,470.4,1.02,696.91,53.265
SSN2026000950,LOT0008,PNL00588,OLED_B,CFG_STD,2026-01-14,EQP03,CH1,9,RCP_B,531.99,87.34,61.0,1.5834,469.45,1.1551,704.99,49.988
SSN2026000951,LOT0026,PNL00623,OLED_B,CFG_LOW,2026-03-31,EQP02,CH3,11,RCP_C,543.65,87.8,55.83,1.672,464.71,0.9293,716.99,51.941
SSN2026000952,LOT0053,PNL00067,OLED_B,CFG_LOW,2026-03-05,EQP03,CH3,10,RCP_A,512.74,83.49,52.01,1.4344,469.27,0.9523,712.33,50.02
SSN2026000953,LOT0037,PNL00329,OLED_B,CFG_HIGH,2026-01-12,EQP03,CH1,11,RCP_B,502.84,90.74,65.31,1.5613,471.64,1.1791,724.5,51.125
SSN2026000954,LOT0067,PNL00581,OLED_B,CFG_STD,2026-01-29,EQP05,,7,RCP_B,472.46,92.15,56.53,1.4515,405.85,1.0762,683.0,51.773
SSN2026000955,LOT0052,PNL00333,OLED_B,CFG_HIGH,2026-03-05,EQP02,CH3,12,RCP_A,478.05,88.53,66.32,1.6072,427.34,1.0069,719.52,52.565
SSN2026000956,LOT0035,PNL00588,OLED_B,CFG_LOW,2026-02-15,EQP01,CH1,5,RCP_A,529.88,77.63,60.16,1.4501,418.99,1.0256,692.19,52.103
SSN2026000957,LOT0054,PNL00654,OLED_A,CFG_LOW,2026-02-17,EQP03,CH3,11,RCP_B,496.53,85.96,61.62,1.5436,493.75,0.9655,706.56,52.019
SSN2026000958,LOT0083,PNL00332,OLED_A,CFG_STD,2026-01-04,EQP05,CH1,5,RCP_A,499.07,85.99,82.84,1.458,512.89,1.0521,750.99,49.451
SSN2026000959,LOT0036,PNL00042,OLED_B,CFG_STD,2026-02-06,EQP01,CH1,6,RCP_C,510.49,75.47,45.4,1.4775,379.08,1.0458,676.44,52.238
SSN2026000960,LOT0014,PNL00238,OLED_C,CFG_STD,2026-02-25,EQP05,CH3,9,RCP_A,528.72,69.44,53.75,1.3699,509.77,1.0316,703.29,52.547
SSN2026000961,LOT0035,PNL00151,OLED_B,CFG_STD,2026-03-09,EQP01,CH1,5,RCP_A,501.81,65.82,59.31,1.2508,458.04,0.9372,679.41,52.809
SSN2026000962,LOT0072,PNL00332,OLED_A,CFG_HIGH,2026-02-10,EQP03,CH1,2,RCP_B,506.53,82.56,62.01,1.6549,490.45,1.0512,713.67,50.133
SSN2026000963,LOT0019,PNL00410,OLED_B,CFG_STD,2026-02-19,EQP03,CH3,11,RCP_A,506.15,84.38,50.16,1.2664,472.73,0.9876,735.16,53.24
SSN2026000964,LOT0081,PNL00325,OLED_A,CFG_STD,2026-01-20,EQP01,CH1,6,RCP_A,494.96,72.55,59.71,1.6225,505.41,0.9511,714.07,48.997
SSN2026000965,LOT0051,PNL00137,OLED_B,CFG_STD,2026-03-13,EQP04,CH4,12,RCP_B,503.82,90.37,53.83,1.787,462.34,1.1313,707.2,50.681
SSN2026000966,LOT0052,PNL00211,OLED_C,CFG_STD,2026-03-04,EQP01,CH4,5,RCP_B,519.59,83.22,61.29,1.5803,407.28,1.2036,741.88,50.977
SSN2026000967,LOT0027,PNL00475,OLED_B,CFG_STD,2026-03-08,EQP03,CH1,12,RCP_A,507.96,92.8,59.89,1.6759,451.3,1.1854,717.93,49.101
SSN2026000968,LOT0079,PNL00019,OLED_B,CFG_STD,2026-03-02,EQP03,CH2,8,RCP_B,547.11,84.96,64.09,1.5971,473.05,1.082,729.67,50.948
SSN2026000969,LOT0004,PNL00150,OLED_A,CFG_STD,2026-03-30,EQP03,CH1,10,RCP_B,520.02,73.47,65.87,1.7919,447.44,1.0088,727.17,51.921
SSN2026000970,LOT0026,PNL00624,OLED_A,CFG_LOW,2026-03-21,EQP01,CH3,10,RCP_B,531.42,85.67,62.52,1.5453,478.02,1.0244,640.97,48.031
SSN2026000971,LOT0036,PNL00070,OLED_C,CFG_STD,2026-03-14,EQP03,CH1,3,RCP_A,487.86,87.36,64.73,1.2362,452.7,1.0624,708.16,50.75
SSN2026000972,LOT0041,PNL00290,OLED_B,CFG_STD,2026-01-31,EQP04,CH4,10,RCP_A,513.4,77.62,58.07,1.5104,434.16,0.9964,684.13,48.178
SSN2026000973,LOT0041,PNL00145,OLED_B,CFG_STD,2026-01-07,EQP03,CH1,12,RCP_C,488.43,70.46,75.53,1.675,416.99,1.1355,690.1,55.379
SSN2026000974,LOT0013,PNL00074,OLED_A,CFG_STD,2026-01-01,EQP04,CH3,8,RCP_B,519.33,82.8,53.3,1.6642,441.29,0.8671,745.39,51.904
SSN2026000975,LOT0020,PNL00296,OLED_A,CFG_STD,2026-03-12,EQP04,CH1,12,RCP_A,516.02,,57.1,1.4582,462.16,1.0063,701.0,51.739
SSN2026000976,LOT0009,PNL00365,OLED_A,CFG_STD,2026-03-22,EQP01,CH1,11,RCP_C,500.8,,64.96,1.5095,386.42,1.0941,755.42,51.941
SSN2026000977,LOT0049,PNL00124,OLED_A,CFG_STD,2026-02-28,EQP05,CH2,8,RCP_A,543.52,78.74,64.14,1.6365,427.7,0.9624,676.22,52.649
SSN2026000978,LOT0030,PNL00055,OLED_A,CFG_STD,2026-03-06,EQP05,CH3,6,RCP_B,535.85,95.8,,1.5897,385.12,1.0108,683.99,53.358
SSN2026000979,LOT0049,PNL00095,OLED_C,CFG_HIGH,2026-01-09,EQP05,CH4,11,RCP_B,531.84,65.01,63.71,1.9152,433.4,1.0775,728.3,48.529
SSN2026000980,LOT0051,PNL00456,OLED_B,CFG_STD,2026-02-20,EQP05,CH1,3,RCP_C,512.23,83.08,48.54,1.4079,496.91,1.1515,701.81,53.989
SSN2026000981,LOT0060,PNL00602,OLED_A,CFG_STD,2026-02-24,EQP02,CH1,7,RCP_C,528.21,93.44,68.74,1.5903,413.49,0.9265,717.38,53.867
SSN2026000982,LOT0047,PNL00127,OLED_A,CFG_HIGH,2026-01-15,EQP04,CH2,10,RCP_A,482.01,74.88,58.88,1.6114,479.61,0.9206,707.3,51.374
SSN2026000983,LOT0056,PNL00224,OLED_A,CFG_STD,2026-03-09,EQP03,CH2,12,RCP_B,534.92,80.73,66.85,1.516,554.71,0.9543,706.58,51.274
SSN2026000984,LOT0050,PNL00241,OLED_C,CFG_STD,2026-01-31,EQP05,CH4,4,RCP_A,489.14,78.78,48.82,1.4691,505.87,0.907,702.7,
SSN2026000985,LOT0056,PNL00253,OLED_A,CFG_STD,2026-01-18,EQP05,CH4,2,RCP_B,503.97,76.53,61.41,1.7222,459.67,0.9127,714.31,49.136
SSN2026000986,LOT0053,PNL00171,OLED_B,CFG_STD,2026-03-04,EQP01,CH4,5,RCP_B,521.98,83.96,56.9,1.6174,485.05,0.9522,725.4,52.486
SSN2026000987,LOT0027,PNL00039,OLED_C,CFG_STD,2026-02-09,EQP05,CH1,11,RCP_A,524.73,71.64,63.15,1.5606,407.06,1.1287,748.75,53.781
SSN2026000988,LOT0021,PNL00368,OLED_A,CFG_LOW,2026-02-18,EQP04,CH2,7,RCP_A,486.54,81.11,61.74,1.3237,399.93,1.005,705.14,52.885
SSN2026000989,LOT0067,PNL00250,OLED_B,CFG_LOW,2026-02-18,EQP03,CH3,1,RCP_A,496.8,86.13,62.01,1.5987,456.0,1.0325,700.55,51.356
SSN2026000990,LOT0030,PNL00240,OLED_C,CFG_LOW,2026-02-26,EQP03,CH2,2,RCP_A,506.56,80.28,54.18,1.5545,468.95,0.9536,697.46,55.159
SSN2026000991,LOT0047,PNL00186,OLED_A,CFG_STD,2026-02-07,EQP03,CH3,5,RCP_A,502.02,74.0,59.69,1.5123,493.3,1.0807,745.27,53.41
SSN2026000992,LOT0017,PNL00650,OLED_A,CFG_STD,2026-03-15,EQP04,CH1,5,RCP_C,513.66,90.24,59.01,1.5133,435.09,1.1801,726.57,50.752
SSN2026000993,LOT0037,PNL00427,OLED_C,CFG_STD,2026-03-20,EQP04,CH2,2,RCP_B,567.97,87.84,62.72,1.5509,461.77,0.959,664.42,55.646
SSN2026000994,LOT0046,PNL00293,OLED_C,CFG_STD,2026-02-13,EQP03,CH4,6,RCP_B,519.71,73.67,65.44,1.529,460.57,1.168,663.37,49.417
SSN2026000995,LOT0054,PNL00144,OLED_B,CFG_STD,2026-01-16,EQP05,CH1,6,RCP_C,488.24,71.65,60.83,1.441,450.4,1.0592,690.08,48.704
SSN2026000996,LOT0045,PNL00560,OLED_B,CFG_STD,2026-01-26,EQP02,CH4,3,RCP_B,492.26,74.38,52.98,1.5443,452.46,1.0313,715.52,50.7
SSN2026000997,LOT0031,PNL00621,OLED_A,CFG_STD,2026-03-11,EQP03,CH2,3,RCP_A,,86.36,,1.7817,425.09,1.062,709.2,50.059
SSN2026000998,LOT0082,PNL00023,OLED_C,CFG_STD,2026-01-24,EQP03,CH1,8,RCP_C,484.96,84.2,74.36,1.5794,464.79,1.0612,722.35,50.807
SSN2026000999,LOT0044,PNL00650,OLED_B,CFG_STD,2026-03-12,EQP01,CH1,12,RCP_B,520.48,88.32,69.05,1.4838,461.83,1.1786,705.79,53.016
SSN2026001000,LOT0069,PNL00489,OLED_A,CFG_HIGH,2026-03-01,EQP03,CH1,12,RCP_B,520.23,79.39,43.64,1.8444,439.6,1.0716,743.54,51.435
SSN2026001001,LOT0063,PNL00070,OLED_B,CFG_STD,2026-02-10,EQP05,CH2,7,RCP_C,492.59,74.6,60.35,1.4181,478.3,1.0733,728.53,51.484
SSN2026001002,LOT0048,PNL00527,OLED_C,CFG_LOW,2026-01-12,EQP04,CH1,1,RCP_B,544.76,89.35,65.13,1.6035,490.97,0.9963,711.86,51.612
SSN2026001003,LOT0076,PNL00076,OLED_C,CFG_STD,2026-02-18,EQP04,CH3,11,RCP_B,501.23,77.57,59.0,1.7077,478.71,1.0971,737.49,47.107
SSN2026001004,LOT0011,PNL00036,OLED_A,CFG_STD,2026-03-04,EQP01,CH4,12,RCP_C,498.09,83.49,57.47,1.2336,418.51,0.9535,670.43,48.621
SSN2026001005,LOT0079,PNL00081,OLED_A,CFG_STD,2026-01-14,EQP01,CH2,4,RCP_A,515.23,69.6,58.53,1.4916,458.49,1.0387,707.96,50.768
SSN2026001006,LOT0073,PNL00322,OLED_C,CFG_STD,2026-03-16,EQP03,CH1,5,RCP_C,514.27,77.44,63.04,1.4012,423.1,1.2607,713.3,49.898
SSN2026001007,LOT0043,PNL00434,OLED_C,CFG_STD,2026-01-18,EQP02,CH2,1,RCP_A,525.44,90.08,53.68,1.5446,458.38,0.8297,724.45,51.06
SSN2026001008,LOT0063,PNL00285,OLED_B,CFG_STD,2026-02-07,EQP01,CH4,10,RCP_A,511.86,76.27,66.54,1.5644,423.24,1.0487,668.84,54.168
SSN2026001009,LOT0045,PNL00086,OLED_B,CFG_HIGH,2026-02-17,EQP03,CH3,10,RCP_B,529.81,88.52,59.69,1.5907,499.7,1.0517,703.75,51.359
SSN2026001010,LOT0023,PNL00140,OLED_B,CFG_STD,2026-03-08,EQP04,CH1,1,RCP_A,494.36,63.35,54.86,1.5052,482.42,1.0118,719.61,48.988
SSN2026001011,LOT0068,PNL00596,OLED_A,CFG_STD,2026-01-21,EQP04,CH3,9,RCP_C,514.69,77.52,66.18,1.5978,495.35,1.0136,721.45,49.993
SSN2026001012,LOT0021,PNL00673,OLED_A,CFG_LOW,2026-01-31,EQP01,CH2,5,RCP_A,519.48,80.63,51.5,1.5562,491.81,1.0373,738.47,54.75
SSN2026001013,LOT0027,PNL00528,OLED_A,CFG_STD,2026-03-14,EQP04,CH2,7,RCP_B,537.21,95.94,56.95,1.605,445.53,1.0098,728.28,54.412
SSN2026001014,LOT0045,PNL00073,OLED_A,CFG_STD,2026-01-30,EQP02,CH1,3,,478.31,72.65,56.86,1.5377,440.1,1.0478,708.54,52.632
SSN2026001015,LOT0072,PNL00574,OLED_C,CFG_STD,2026-02-25,EQP01,CH4,10,RCP_C,485.49,87.37,71.79,1.6903,515.96,0.991,726.2,48.531
SSN2026001016,LOT0033,PNL00484,OLED_A,CFG_STD,2026-02-05,EQP03,CH1,5,RCP_A,518.17,90.46,56.23,1.5407,449.22,1.1918,705.17,52.083
SSN2026001017,LOT0043,PNL00368,OLED_A,CFG_STD,2026-01-06,EQP02,CH1,11,RCP_A,462.58,76.23,48.15,1.4583,407.59,1.0098,713.52,52.229
SSN2026001018,LOT0004,PNL00101,OLED_B,CFG_STD,2026-02-16,EQP04,CH1,2,RCP_A,512.87,79.01,56.8,1.2909,490.26,1.0756,729.08,51.549
SSN2026001019,LOT0010,PNL00697,OLED_A,CFG_HIGH,2026-02-02,EQP04,CH3,8,RCP_B,529.96,83.13,62.51,1.4279,460.03,0.9765,708.91,50.417
SSN2026001020,LOT0005,PNL00310,OLED_A,CFG_STD,2026-01-24,EQP04,CH2,4,RCP_C,490.78,70.15,64.31,1.414,507.71,1.1047,718.69,50.811
SSN2026001021,LOT0007,PNL00031,OLED_B,CFG_STD,2026-03-19,EQP01,CH1,12,RCP_C,493.12,78.36,72.52,1.457,463.5,1.0887,733.07,50.285
SSN2026001022,LOT0074,PNL00147,OLED_A,CFG_STD,2026-03-11,EQP02,CH2,7,RCP_A,487.81,92.21,67.74,1.4533,454.3,1.0635,727.09,49.324
SSN2026001023,LOT0072,PNL00281,OLED_B,CFG_LOW,2026-01-25,EQP03,CH3,9,RCP_B,504.66,86.18,61.03,1.6421,508.41,0.9478,739.6,54.095
SSN2026001024,LOT0070,PNL00044,OLED_C,CFG_HIGH,2026-02-17,EQP05,CH2,2,RCP_A,497.12,80.75,55.1,1.4518,401.15,0.9698,765.88,53.176
SSN2026001025,LOT0005,PNL00227,OLED_A,CFG_LOW,2026-03-06,EQP03,CH4,9,RCP_B,502.07,82.9,68.93,1.4903,434.51,1.1649,726.87,50.959
SSN2026001026,LOT0007,PNL00328,OLED_C,CFG_HIGH,2026-01-05,EQP04,CH2,2,RCP_B,501.2,86.65,57.97,1.6735,423.94,0.9689,698.93,52.169
SSN2026001027,LOT0024,PNL00664,OLED_C,CFG_HIGH,2026-01-09,EQP02,CH1,5,RCP_A,500.66,88.18,56.38,1.6843,378.17,1.0813,722.28,52.24
SSN2026001028,LOT0049,PNL00061,OLED_C,CFG_STD,2026-02-18,EQP02,CH4,3,RCP_B,508.47,77.55,57.71,1.4671,485.56,0.9544,721.25,55.951
SSN2026001029,LOT0029,PNL00404,OLED_B,CFG_LOW,2026-03-25,EQP04,CH4,1,RCP_C,529.99,94.28,53.11,1.4992,435.49,1.1107,724.72,53.158
SSN2026001030,LOT0042,PNL00641,OLED_B,CFG_STD,2026-03-25,EQP05,CH2,8,RCP_A,498.69,92.53,57.44,1.2914,486.69,0.9751,745.88,53.086
SSN2026001031,LOT0015,PNL00564,OLED_B,CFG_STD,2026-02-10,EQP01,CH4,3,RCP_A,510.51,87.42,58.72,1.3431,468.62,0.9529,669.58,51.572
SSN2026001032,LOT0063,PNL00647,OLED_B,CFG_HIGH,2026-03-05,EQP03,CH2,7,RCP_A,495.77,75.26,64.02,1.4493,476.25,0.973,746.33,50.675
SSN2026001033,LOT0027,PNL00120,OLED_A,CFG_STD,2026-02-14,EQP04,CH2,10,RCP_A,495.57,73.84,57.87,1.6562,439.06,0.9857,754.41,54.127
SSN2026001034,LOT0006,PNL00561,OLED_C,CFG_STD,2026-03-23,EQP01,CH4,3,RCP_A,477.73,79.39,53.03,1.4266,428.25,1.0624,723.63,52.739
SSN2026001035,LOT0064,PNL00685,OLED_B,CFG_STD,2026-02-21,EQP04,CH3,9,RCP_B,487.86,82.49,51.18,1.5021,458.14,1.0356,724.21,49.924
SSN2026001036,LOT0077,PNL00228,OLED_B,CFG_STD,2026-03-22,EQP03,CH2,4,RCP_A,485.69,67.85,61.15,1.5243,487.17,0.9424,704.2,52.362
SSN2026001037,LOT0002,PNL00349,OLED_A,CFG_LOW,2026-02-02,EQP03,CH3,4,RCP_B,515.94,85.96,60.4,1.6045,453.24,1.0278,710.15,53.091
SSN2026001038,LOT0038,PNL00372,OLED_A,CFG_STD,2026-03-25,EQP03,CH2,7,RCP_C,517.22,92.3,56.95,1.3758,430.43,0.9385,726.75,47.518
SSN2026001039,LOT0071,PNL00346,OLED_B,CFG_HIGH,2026-03-07,EQP05,CH1,8,RCP_C,471.41,86.61,57.43,1.7083,413.03,1.0815,725.21,49.747
SSN2026001040,LOT0061,PNL00203,OLED_B,CFG_STD,2026-03-11,EQP01,CH4,8,RCP_B,504.21,76.59,62.14,1.5682,462.15,1.0962,727.3,52.189
SSN2026001041,LOT0073,PNL00679,OLED_A,CFG_HIGH,2026-01-02,EQP02,CH3,3,RCP_A,483.13,75.64,67.65,1.5336,435.61,1.0281,725.04,47.844
SSN2026001042,LOT0036,PNL00669,OLED_A,CFG_STD,2026-03-14,EQP02,CH3,7,RCP_A,500.77,84.4,55.71,1.4718,452.49,1.0517,731.56,48.144
SSN2026001043,LOT0032,PNL00267,OLED_A,CFG_LOW,2026-01-15,EQP05,CH3,4,RCP_A,522.21,80.77,60.49,1.5728,446.64,1.1702,728.88,50.986
SSN2026001044,LOT0061,PNL00563,OLED_B,CFG_STD,2026-03-26,EQP03,CH3,4,RCP_C,492.85,85.54,65.27,1.6182,439.44,1.0174,685.42,52.434
SSN2026001045,LOT0014,PNL00278,OLED_A,CFG_STD,2026-01-17,EQP01,CH2,12,RCP_C,499.24,86.81,55.73,1.6696,465.28,0.9545,729.97,52.522
SSN2026001046,LOT0021,PNL00556,OLED_C,CFG_STD,2026-03-16,EQP01,CH4,2,RCP_A,528.28,90.74,59.91,1.4285,474.41,1.0763,754.61,54.507
SSN2026001047,LOT0052,PNL00409,OLED_A,CFG_STD,2026-02-27,EQP05,CH3,5,RCP_A,512.33,72.94,59.79,1.6521,523.78,0.9394,709.36,51.656
SSN2026001048,LOT0057,PNL00329,OLED_A,CFG_STD,2026-02-05,EQP01,CH3,6,RCP_B,500.84,83.77,52.79,1.666,481.53,1.0132,745.99,50.792
SSN2026001049,LOT0011,PNL00090,OLED_A,CFG_HIGH,2026-03-22,EQP01,CH2,3,RCP_A,507.54,79.09,60.93,1.6369,510.78,0.9821,687.98,49.016
SSN2026001050,LOT0044,PNL00458,OLED_B,CFG_LOW,2026-02-04,EQP03,CH2,10,RCP_C,486.76,81.21,60.17,1.459,426.35,0.9739,709.29,50.769
SSN2026001051,LOT0032,PNL00225,OLED_B,CFG_HIGH,2026-01-06,EQP03,CH1,6,RCP_A,511.73,88.92,63.05,1.4976,398.97,1.01,694.61,52.844
SSN2026001052,LOT0043,PNL00152,OLED_B,CFG_STD,2026-01-07,EQP02,CH2,9,RCP_A,513.25,89.79,53.47,1.6323,454.49,1.102,743.1,52.93
SSN2026001053,LOT0082,PNL00136,OLED_C,CFG_STD,2026-03-18,EQP01,CH1,5,RCP_A,483.13,93.19,60.05,1.6346,485.03,1.1185,749.37,52.003
SSN2026001054,LOT0007,PNL00687,OLED_A,CFG_HIGH,2026-02-04,EQP01,CH3,11,RCP_A,507.8,85.4,67.6,1.7079,479.54,1.1041,707.62,52.54
SSN2026001055,LOT0085,PNL00073,OLED_B,CFG_LOW,2026-03-15,EQP03,CH4,9,RCP_A,,81.12,71.43,1.5438,497.4,1.0569,738.11,53.925
SSN2026001056,LOT0039,PNL00559,OLED_A,CFG_STD,2026-01-02,EQP05,CH2,4,RCP_C,508.71,79.98,67.04,1.4572,366.22,1.0094,749.62,51.643
SSN2026001057,LOT0066,PNL00606,OLED_A,CFG_LOW,2026-01-07,EQP01,CH2,12,RCP_A,518.3,68.12,53.53,1.2248,498.85,0.8414,709.21,54.098
SSN2026001058,LOT0037,PNL00022,OLED_B,CFG_STD,2026-03-30,EQP03,CH3,11,RCP_B,520.64,92.72,62.48,1.4066,466.74,1.0594,713.11,50.119
SSN2026001059,LOT0027,PNL00412,OLED_A,CFG_HIGH,2026-01-13,EQP01,CH1,8,RCP_A,500.15,79.42,57.34,1.4727,400.96,0.8477,727.61,51.361
